DateHour,Wind_Speed_Actual_Knots,Production_Actual_MWh,Production_Forecast_1hour_MWh,Production_Forecast_6hour_MWh,Production_24hour_MWh,Electricity_Prices_Day_Ahead_Dollar,Electricity_Prices_Spot_Dollar,Potential_Hydrogen_Quantity,Revenue_If_All_Selling,Profit_If_All_Selling
19/02/2022 06:00,12.73,66.0053,154.1712,194.4461,212.218,120.33,118.58,2640.212,313076.339,4620.371
19/02/2022 07:00,17.69,177.0263,196.9285,243.2867,307.7623,107.28,104.01,7081.052,736500.2185,23155.04004
19/02/2022 08:00,19.3,229.9242,145.6022,243.2158,332.0938,135.97,131.14,9196.968,1206090.384,44421.35544
19/02/2022 09:00,25.42,525.5952,287.9926,268.5673,504.0796,139.99,134.64,21023.808,2830645.509,112477.3728
19/02/2022 10:00,13.3,75.2145,139.0074,118.949,219.0708,119.19,116.26,3008.58,349777.5108,8815.1394
19/02/2022 11:00,18.56,204.5543,213.4851,209.4272,259.4221,106.2,102.48,8182.172,838508.9866,30437.67984
19/02/2022 12:00,21.35,311.3214,178.4781,240.3452,268.5705,99.15,95.63,12452.856,1190866.619,43834.05312
19/02/2022 13:00,19.68,243.7519,247.2065,243.1493,236.7708,90.69,88.67,9750.076,864539.2389,19695.15352
19/02/2022 14:00,22.93,385.836,310.0244,225.1441,236.7708,91.26,89.1,15433.44,1375119.504,33336.2304
19/02/2022 15:00,20.69,283.4444,291.9208,281.4021,236.7708,92.16,89.68,11337.776,1016771.752,28117.68448
19/02/2022 16:00,17.52,172.061,217.7456,218.6547,202.6976,111.79,108.67,6882.44,747914.7548,21473.2128
19/02/2022 17:00,18.46,201.2358,208.3701,224.9539,218.522,131.49,126.26,8049.432,1016321.284,42098.52936
19/02/2022 18:00,18.95,217.6397,196.3645,231.0434,223.9834,135.28,130.88,8705.588,1139387.357,38304.5872
19/02/2022 19:00,17.04,158.3886,174.3239,180.0683,183.4522,142.61,139.4,6335.544,883174.8336,20337.09624
19/02/2022 20:00,20.37,270.2003,212.0853,201.4899,230.4493,107.11,104.39,10808.012,1128248.373,29397.79264
19/02/2022 21:00,19.39,233.3722,217.1604,214.0055,235.9389,107.79,103.72,9334.888,968214.5834,37992.99416
19/02/2022 22:00,21.65,324.5167,274.353,236.4705,238.5244,98.23,95.16,12980.668,1235240.367,39850.65076
19/02/2022 23:00,19.02,220.1238,237.9521,228.4551,223.3876,95.91,93.55,8804.952,823703.2596,20779.68672
20/02/2022 00:00,19.48,236.4811,246.9964,245.728,226.6835,88.59,84.53,9459.244,799589.8953,38404.53064
20/02/2022 01:00,20.89,291.5003,248.162,259.2314,226.6835,98.5,93.51,11660.012,1090327.722,58183.45988
20/02/2022 02:00,19.41,233.8502,243.324,246.3724,233.6111,75.51,71.41,9354.008,667969.7113,38351.4328
20/02/2022 03:00,18.57,204.9789,222.8406,220.2428,218.9831,72.6,68.96,8199.156,565413.7978,29844.92784
20/02/2022 04:00,17.73,178.3015,191.2804,201.6624,204.7127,67.17,63.73,7132.06,454526.1838,24534.2864
20/02/2022 05:00,21.41,313.7675,227.7176,240.9019,235.1632,90.09,84.43,12550.7,1059655.601,71036.962
20/02/2022 06:00,21.53,319.2878,264.5447,245.6796,235.1632,120.07,112.33,12771.512,1434623.943,98851.50288
20/02/2022 07:00,17.32,166.2511,209.3125,196.5933,198.7201,108.74,103.21,6650.044,686351.0412,36774.74332
20/02/2022 08:00,17.37,167.585,188.2419,193.4704,195.7553,111.13,104.62,6703.4,701309.708,43639.134
20/02/2022 09:00,17.17,161.9459,163.5919,188.5909,189.0847,118,111.07,6477.836,719493.2445,44891.40348
20/02/2022 10:00,18.09,189.3016,172.6815,192.5857,193.1431,101.59,96.91,7572.064,733808.7222,35437.25952
20/02/2022 11:00,19.9,252.1583,198.8454,185.6264,197.0363,98,92.27,10086.332,930665.8536,57794.68236
20/02/2022 12:00,16.49,143.5042,166.3957,161.3121,162.7974,94.85,89.15,5740.168,511735.9772,32718.9576
20/02/2022 13:00,19.22,227.0297,203.7673,192.0237,183.7467,94.19,89.96,9081.188,816943.6725,38413.42524
20/02/2022 14:00,23.91,437.2304,251.0728,237.9899,207.5946,96.35,91.76,17489.216,1604810.46,80275.50144
20/02/2022 15:00,27.31,651.4359,413.9997,312.0039,207.5946,94.8,89.34,26057.436,2327971.332,142273.6006
20/02/2022 16:00,19.3,229.8006,313.4919,266.4125,207.5946,114.15,109.54,9192.024,1006894.309,42375.23064
20/02/2022 17:00,15.67,123.1571,193.3537,198.5237,161.7204,124.95,119.08,4926.284,586621.8987,28917.28708
20/02/2022 18:00,30.75,930.3594,336.3171,409.2257,228.4123,145.94,137.7,37214.376,5124419.575,306646.4582
20/02/2022 19:00,29.94,858.2265,527.5603,475.8172,240.8065,141.54,133.6,34329.06,4586362.416,272572.7364
20/02/2022 20:00,27.73,681.781,748.2309,480.6814,336.2529,110.78,106.29,27271.24,2898660.1,122447.8676
20/02/2022 21:00,28.01,703.2405,723.9635,589.9462,537.2367,106.73,100.33,28129.62,2822244.775,180029.568
20/02/2022 22:00,27.42,659.1847,670.1536,709.1943,655.3027,94.83,89.75,26367.388,2366473.073,133946.331
20/02/2022 23:00,29.99,863.2062,738.5352,749.6865,670.4194,95.62,90.59,34528.248,3127913.986,173677.0874
21/02/2022 00:00,26.26,579.3062,634.9246,634.6345,623.7541,81.96,80.13,23172.248,1856792.232,42405.21384
21/02/2022 01:00,22.45,361.8352,461.3264,478.3688,500.379,92.35,89.69,14473.408,1298119.964,38499.26528
21/02/2022 02:00,19.96,254.4243,314.6235,368.6923,429.4047,94.82,91.94,10176.972,935670.8057,29309.67936
21/02/2022 03:00,19.18,225.6479,250.3357,312.3326,408.535,95.18,91.94,9025.916,829842.717,29243.96784
21/02/2022 04:00,22.61,369.681,278.9389,344.8748,483.4227,91.61,88.23,14787.24,1304678.185,49980.8712
21/02/2022 05:00,19.62,241.4726,257.535,263.2555,341.8075,92.69,91.03,9658.904,879250.0311,16033.78064
21/02/2022 06:00,15.37,116.0588,165.0992,167.2447,217.5831,118.76,115.21,4642.352,534845.3739,16480.3496
21/02/2022 07:00,11.64,50.4444,80.2919,100.8009,141.6699,99.75,97.65,2017.776,197035.8264,4237.3296
21/02/2022 08:00,7.3,12.4495,26.3014,46.2021,79.4936,115.13,110.78,497.98,55166.2244,2166.213
21/02/2022 09:00,10.71,39.321,30.8909,52.8209,109.1496,117.18,114.64,1572.84,180310.3776,3995.0136
21/02/2022 10:00,8.05,16.6603,18.7304,25.9741,64.8913,96.64,94.6,666.412,63042.5752,1359.48048
21/02/2022 11:00,7.14,11.6222,15.6722,16.6947,35.1507,91.78,91.12,464.888,42360.59456,306.82608
21/02/2022 12:00,5.67,5.8213,8.0296,9.7055,19.1048,90.69,90.25,232.852,21014.893,102.45488
21/02/2022 13:00,11.79,52.4175,17.6201,20.847,44.652,92.74,90.92,2096.7,190631.964,3815.994
21/02/2022 14:00,4.59,3.1013,6.8133,6.9793,10.9084,92.18,89.58,124.052,11112.57816,322.5352
21/02/2022 15:00,14.13,90.2788,33.665,20.8007,26.3908,94.73,91.19,3611.152,329300.9509,12783.47808
21/02/2022 16:00,10.75,39.7586,30.346,26.457,26.3908,111.15,108.16,1590.344,172011.607,4755.12856
21/02/2022 17:00,9.11,24.1912,34.1575,28.2408,20.1923,129.66,127.77,967.648,123636.385,1828.85472
21/02/2022 18:00,10.49,36.9363,33.1329,30.2538,30.1158,145.14,142.32,1477.452,210270.9686,4166.41464
21/02/2022 19:00,13.39,76.8121,42.5488,49.612,30.1158,139.37,135.28,3072.484,415645.6355,12566.45956
21/02/2022 20:00,18.66,207.836,91.2182,62.1914,38.3301,110.82,108.37,8313.44,900927.4928,20367.928
21/02/2022 21:00,22.41,359.8727,191.3433,103.9515,45.7968,101.83,98.16,14394.908,1413004.169,52829.31236
21/02/2022 22:00,16.98,156.523,191.6555,140.7179,63.8401,88.26,87.58,6260.92,548331.3736,4257.4256
21/02/2022 23:00,15.42,117.3371,152.9135,141.0178,83.3643,96.29,92.65,4693.484,434851.2926,17084.28176
22/02/2022 00:00,14.29,93.4292,106.4442,129.1472,91.845,90.48,88.82,3737.168,331935.2618,6203.69888
22/02/2022 01:00,12.11,56.7902,70.6873,91.1134,69.8839,102.38,100.78,2271.608,228932.6542,3634.5728
22/02/2022 02:00,9.44,26.9138,39.1228,49.2174,50.4692,93.27,90.64,1076.552,97578.67328,2831.33176
22/02/2022 03:00,11.14,44.2816,41.4031,52.7388,62.3842,87.36,86.83,1771.264,153798.8531,938.76992
22/02/2022 04:00,8.28,18.146,22.9301,28.8861,43.2813,86.06,83.41,725.84,60542.3144,1923.476
22/02/2022 05:00,8.29,18.2045,21.5166,23.863,39.6749,91.69,89.52,728.18,65186.6736,1580.1506
22/02/2022 06:00,7.09,11.4116,13.4358,16.1969,26.2271,104.1,101.56,456.464,46358.48384,1159.41856
22/02/2022 07:00,9.91,31.107,19.1556,22.8708,34.1134,104.41,101.56,1244.28,126369.0768,3546.198
22/02/2022 08:00,9.56,27.9113,22.186,20.5176,28.6886,127.56,123.5,1116.452,137881.822,4532.79512
22/02/2022 09:00,7.82,15.3228,19.3693,17.5011,20.784,141.02,139.44,612.912,85464.44928,968.40096
22/02/2022 10:00,10.77,40.0088,26.4401,23.5596,27.4095,107.86,106.17,1600.352,169909.3718,2704.59488
22/02/2022 11:00,11.15,44.3355,31.1892,30.4979,27.4095,99.12,95.89,1773.42,170053.2438,5728.1466
22/02/2022 12:00,8.41,19.0421,25.4165,23.1464,21.0503,90.86,89.53,761.684,68193.56852,1013.03972
22/02/2022 13:00,8.19,17.553,21.197,21.2697,18.0814,90.56,87.95,702.12,61751.454,1832.5332
22/02/2022 14:00,3.91,1.9071,4.9559,7.6097,7.3614,88.75,87.99,76.284,6712.22916,57.97584
22/02/2022 15:00,2.75,0.6672,1.8264,3.5756,5.3981,90.38,87.25,26.688,2328.528,83.53344
22/02/2022 16:00,7.03,11.0941,3.0364,7.1077,14.3926,112.12,107.87,443.764,47868.82268,1885.997
22/02/2022 17:00,15.11,110.2872,18.2585,12.9403,18.2875,131.52,127.04,4411.488,560435.4355,19763.46624
22/02/2022 18:00,16.01,131.1609,65.7228,23.0062,18.2875,140.2,135.91,5246.436,713043.1168,22507.21044
22/02/2022 19:00,12.54,63.1049,79.5207,39.0395,28.2413,140.36,135.47,2524.196,341952.8321,12343.31844
22/02/2022 20:00,7.86,15.5119,31.945,29.9403,16.8616,106.36,102.73,620.476,63741.49948,2252.32788
22/02/2022 21:00,7.51,13.5273,18.9845,28.7873,14.9698,97.72,94.74,541.092,51263.05608,1612.45416
22/02/2022 22:00,11.06,43.2842,21.8562,42.5075,16.5114,92.13,90.72,1731.368,157069.705,2441.22888
22/02/2022 23:00,9.47,27.126,26.0965,28.0861,20.7811,95.51,92.73,1085.04,100615.7592,3016.4112
23/02/2022 00:00,11.87,53.4846,40.2767,27.8739,34.5784,109.2,110.43,2139.384,236252.1751,-2631.44232
23/02/2022 01:00,13.52,79.0492,50.163,39.0127,48.2047,101.65,101.25,3161.968,320149.26,1264.7872
23/02/2022 02:00,14.02,88.1203,72.5016,55.0904,58.1622,83.06,84.68,3524.812,298481.0802,-5710.19544
23/02/2022 03:00,16.44,142.0747,100.7553,71.2885,58.1622,83.32,83.08,5682.988,472142.643,1363.91712
23/02/2022 04:00,15.21,112.4614,112.6271,91.7867,58.1622,72.99,73.63,4498.456,331221.3153,-2879.01184
23/02/2022 05:00,16.07,132.667,128.6632,109.035,65.437,70.31,72.07,5306.68,382452.4276,-9339.7568
23/02/2022 06:00,12.89,68.5265,84.1788,86.0469,71.0636,87.98,88.07,2741.06,241405.1542,-246.6954
23/02/2022 07:00,18.43,200.171,126.0547,126.3093,83.5027,89.52,89.5,8006.84,716612.18,160.1368
23/02/2022 08:00,18.64,207.2354,147.7447,137.1755,99.7966,95.88,96.8,8289.416,802415.4688,-7626.26272
23/02/2022 09:00,17.04,158.1454,172.4759,146.6561,122.2861,108.13,107.99,6325.816,683124.8698,885.61424
23/02/2022 10:00,25.46,528.1867,270.7954,202.2785,137.3172,93.12,92.89,21127.468,1962530.503,4859.31764
23/02/2022 11:00,20.04,257.2582,273.1735,252.8826,149.9666,83.74,83.4,10290.328,858213.3552,3498.71152
23/02/2022 12:00,14.9,105.8867,171.9904,158.8198,126.651,83.44,83.17,4235.468,352263.8736,1143.57636
23/02/2022 13:00,18.16,191.4886,177.3401,207.1108,174.2858,84.02,83.64,7659.544,640644.2602,2910.62672
23/02/2022 14:00,24.21,454.0689,222.5792,277.7894,195.7977,89.04,88.99,18162.756,1616303.656,908.1378
23/02/2022 15:00,28.47,737.9222,421.1195,302.8549,203.6828,80.26,81.41,29516.888,2402969.852,-33944.4212
23/02/2022 16:00,28.12,711.127,624.9188,377.7241,231.3462,104.94,106.29,28445.08,3023427.553,-38400.858
23/02/2022 17:00,28.46,737.6466,728.8259,529.3905,346.4003,109.29,111.06,29505.864,3276921.256,-52225.37928
23/02/2022 18:00,27.14,639.5239,667.0048,644.4706,490.1943,138.76,138.82,25580.956,3551148.312,-1534.85736
23/02/2022 19:00,33.32,1100,832.9436,788.3301,582.0818,125.93,126.01,44000,5544440,-3520
23/02/2022 20:00,31.88,1036.5835,932.7394,845.1419,674.6924,114.77,114.21,41463.34,4735528.061,23219.4704
23/02/2022 21:00,32.89,1100,1100,929.039,724.3059,102.12,102.14,44000,4494160,-880
23/02/2022 22:00,32.56,1100,1092.3634,1005.2778,737.7844,90.08,90.43,44000,3978920,-15400
23/02/2022 23:00,30.75,930.4124,991.318,1001.4066,830.4529,99.78,99.31,37216.496,3695970.218,17491.75312
24/02/2022 00:00,32.09,1057.1789,1028.7294,1051.6293,982.5421,103.9,101.84,42287.156,4306523.967,87111.54136
24/02/2022 01:00,29.49,820.2871,875.2542,909.6156,898.9756,111.39,110.15,32811.484,3614184.963,40686.24016
24/02/2022 02:00,30.77,931.9295,932.5296,948.4729,957.3991,101.24,100.63,37277.18,3751202.623,22739.0798
24/02/2022 03:00,31.6,1008.9871,918.1985,947.4363,1015.8397,96.57,93.8,40359.484,3785719.599,111795.7707
24/02/2022 04:00,34.4,1100,1073.4612,1016.0082,1046.8474,86.9,83.7,44000,3682800,140800
24/02/2022 05:00,33.36,1100,1100,1040.6373,1046.8474,81.34,78.78,44000,3466320,112640
24/02/2022 06:00,33.27,1100,1100,1100,1080.384,86.12,82.97,44000,3650680,138600
24/02/2022 07:00,26.93,624.9905,785.1247,814.8048,811.9453,86.16,85.42,24999.62,2135467.54,18499.7188
24/02/2022 08:00,23.03,390.5046,523.2606,602.8723,636.9551,92.62,90.01,15620.184,1405972.762,40768.68024
24/02/2022 09:00,25.62,537.7799,511.4375,631.7155,732.7589,102.1,100.3,21511.196,2157572.959,38720.1528
24/02/2022 10:00,22.35,357.3245,389.7062,458.8539,578.0605,110.93,107.21,14292.98,1532350.386,53169.8856
24/02/2022 11:00,19.69,244.3496,301.5566,322.8009,457.474,90.81,87.68,9773.984,856982.9171,30592.56992
24/02/2022 12:00,17.4,168.5626,206.1442,237.5594,333.1699,88.05,86.54,6742.504,583496.2962,10181.18104
24/02/2022 13:00,21.83,332.8328,242.423,312.6078,393.0939,79.51,78.85,13313.312,1049754.651,8786.78592
24/02/2022 14:00,23.63,422.1414,294.3326,295.5047,406.1177,80.13,78.81,16885.656,1330758.549,22289.06592
24/02/2022 15:00,18.74,210.6362,258.706,237.2572,284.4116,73.34,72.33,8425.448,609412.6538,8509.70248
24/02/2022 16:00,22.91,384.4543,329.5978,292.1465,370.724,112.4,109.53,15378.172,1684371.179,44135.35364
24/02/2022 17:00,29.28,803.3273,422.8486,403.5511,370.724,128.42,123.52,32133.092,3969079.524,157452.1508
24/02/2022 18:00,28.47,737.795,621.6279,476.5597,370.724,162.05,157.4,29511.8,4645157.32,137229.87
24/02/2022 19:00,26.72,609.9591,660.5876,513.3098,370.724,162.28,156.16,24398.364,3810048.522,149317.9877
24/02/2022 20:00,26.5,595.0415,619.9558,604.4299,403.0042,120.23,116.08,23801.66,2762896.693,98776.889
24/02/2022 21:00,24.15,450.4081,497.8415,535.7099,436.1221,101.89,99.86,18016.324,1799110.115,36573.13772
24/02/2022 22:00,28.33,727.0633,583.471,617.8279,519.3732,88.82,85.71,29082.532,2492663.818,90446.67452
24/02/2022 23:00,20,256.0014,344.3713,367.7834,372.3029,82.94,79.99,10240.056,819102.0794,30208.1652
25/02/2022 00:00,20.23,264.711,319.6611,342.163,377.8579,79.56,78.41,10588.44,830239.5804,12176.706
25/02/2022 01:00,21.76,329.807,282.2795,356.1344,417.4436,91.44,88.55,13192.28,1168176.394,38125.6892
25/02/2022 02:00,21.05,298.3365,296.8224,325.1375,398.7006,79.5,78.42,11933.46,935821.9332,12888.1368
25/02/2022 03:00,23.04,391.0231,338.2949,305.4732,405.3468,78.19,76.49,15640.924,1196374.277,26589.5708
25/02/2022 04:00,18.12,190.4297,234.6448,236.5304,266.0976,76.36,74.2,7617.188,565195.3496,16453.12608
25/02/2022 05:00,6.82,10.1541,47.4872,62.3319,89.9439,91.69,90.19,406.164,36631.93116,609.246
25/02/2022 06:00,10.08,32.7979,41.1981,69.5227,115.9413,120.06,118.83,1311.916,155894.9783,1613.65668
25/02/2022 07:00,12.09,56.5162,28.8779,71.2548,133.5425,118.77,116.15,2260.648,262574.2652,5922.89776
25/02/2022 08:00,11.44,47.8695,44.9851,49.6044,113.463,125.41,122.27,1914.78,234120.1506,6012.4092
25/02/2022 09:00,14.61,99.8476,65.7396,42.6854,118.9307,118.69,116.57,3993.904,465569.3893,8467.07648
25/02/2022 10:00,7.66,14.358,26.9651,26.709,37.0746,90.31,88.73,574.32,50959.4136,907.4256
25/02/2022 11:00,10.13,33.2442,36.6575,38.7203,41.9572,87.62,85,1329.768,113030.28,3483.99216
25/02/2022 12:00,12.28,59.2332,32.1985,45.2264,52.0732,84.26,82.63,2369.328,195777.5726,3862.00464
25/02/2022 13:00,13.48,78.4289,54.7857,50.356,52.0732,83.51,81.59,3137.156,255960.558,6023.33952
25/02/2022 14:00,15.36,115.8386,82.3759,52.3075,52.0732,81.81,79.88,4633.544,370127.4947,8942.73992
25/02/2022 15:00,11.53,49.0155,62.366,55.8609,50.8242,94.63,92.17,1960.62,180710.3454,4823.1252
25/02/2022 16:00,10.67,38.8496,49.8483,50.7932,45.413,118.64,115.77,1553.984,179904.7277,4459.93408
25/02/2022 17:00,6.98,10.8554,18.6212,25.6381,25.1474,130.3,126.27,434.216,54828.45432,1749.89048
25/02/2022 18:00,10.59,37.9597,26.6578,40.3542,40.7796,146.34,141.54,1518.388,214912.6375,7288.2624
25/02/2022 19:00,14.05,88.7235,37.4283,39.8729,43.7359,145,140.59,3548.94,498945.4746,15650.8254
25/02/2022 20:00,11.84,53.0956,55.2706,40.5691,51.0284,129.18,126.19,2123.824,268005.3506,6350.23376
25/02/2022 21:00,11.94,54.5203,59.2134,43.5065,53.8048,108.14,106.26,2180.812,231733.0831,4099.92656
25/02/2022 22:00,12.47,62.007,56.4529,57.7752,53.8048,82.73,80.65,2480.28,200034.582,5158.9824
25/02/2022 23:00,11.71,51.422,53.6141,56.0954,51.837,86.38,83.69,2056.88,172140.2872,5533.0072
26/02/2022 00:00,9.42,26.7806,35.0947,36.5223,37.2766,87.67,85.11,1071.224,91171.87464,2742.33344
26/02/2022 01:00,10.43,36.2915,36.7807,40.4429,40.4164,94.69,90.7,1451.66,131665.562,5792.1234
26/02/2022 02:00,9.67,28.9123,29.6928,33.9954,36.083,94.32,91.15,1156.492,105414.2458,3666.07964
26/02/2022 03:00,10.03,32.2817,32.3418,33.3709,37.9974,92.55,90.93,1291.268,117414.9992,2091.85416
26/02/2022 04:00,12.06,56.1217,37.955,35.1883,52.2543,91.36,88.62,2244.868,198940.2022,6150.93832
26/02/2022 05:00,11.11,43.867,43.3608,38.7486,45.6811,92.76,89.86,1754.68,157675.5448,5088.572
26/02/2022 06:00,7.88,15.651,24.2252,23.4355,25.9368,111.1,107.06,626.04,67023.8424,2529.2016
26/02/2022 07:00,6.78,9.9843,14.5309,17.4965,19.6913,127.19,121.22,399.372,48411.87384,2384.25084
26/02/2022 08:00,8.31,18.3746,14.3695,21.5846,23.9558,146.41,143.39,734.984,105389.3558,2219.65168
26/02/2022 09:00,8.07,16.8408,14.7382,17.9841,21.8788,131.48,128.8,673.632,86763.8016,1805.33376
26/02/2022 10:00,6.87,10.3685,12.4988,12.0723,15.9515,89.86,87.46,414.74,36273.1604,995.376
26/02/2022 11:00,3.95,1.9747,4.3071,4.9682,7.1645,86.92,83.33,78.988,6582.07004,283.56692
26/02/2022 12:00,2.13,0.3071,1.0684,2.0411,4.1227,85.72,82.92,12.284,1018.58928,34.3952
26/02/2022 13:00,4.04,2.114,1.2281,2.9695,5.9514,83.3,81.72,84.56,6910.2432,133.6048
26/02/2022 14:00,7.86,15.5606,3.2739,3.929,12.7894,86.32,83.35,622.424,51879.0404,1848.59928
26/02/2022 15:00,7.26,12.2205,8.338,4.1153,11.2691,88.3,84.81,488.82,41456.8242,1705.9818
26/02/2022 16:00,5.53,5.4064,7.6461,4.9357,7.5413,113.24,109.55,216.256,23690.8448,797.98464
26/02/2022 17:00,10.4,35.9836,14.7656,11.0594,11.2691,132.84,127.05,1439.344,182868.6552,8333.80176
26/02/2022 18:00,10.21,34.0312,21.1554,17.9726,11.2691,159.42,154.19,1361.248,209890.8291,7119.32704
26/02/2022 19:00,9.77,29.8368,31.4965,20.5802,11.2691,160.38,154.83,1193.472,184785.2698,6623.7696
26/02/2022 20:00,8.89,22.4628,25.362,22.7326,13.8234,133.39,130.66,898.512,117399.5779,2452.93776
26/02/2022 21:00,4.49,2.8866,7.2611,9.2719,6.9888,105.37,101.57,115.464,11727.67848,438.7632
26/02/2022 22:00,2.71,0.6347,2.0995,3.9024,4.3281,90.37,87.75,25.388,2227.797,66.51656
26/02/2022 23:00,6.08,7.2006,2.772,7.7537,10.1549,80.99,78.42,288.024,22586.84208,740.22168
27/02/2022 00:00,5.17,4.4086,3.2202,4.8046,6.6283,78.48,80.22,176.344,14146.31568,-306.83856
27/02/2022 01:00,9.03,23.516,9.8725,5.3025,13.4184,82.08,82.62,940.64,77715.6768,-507.9456
27/02/2022 02:00,7.9,15.7771,12.7734,7.5369,17.3027,82.79,83.82,631.084,52897.46088,-650.01652
27/02/2022 03:00,7.83,15.3544,16.6302,11.9439,15.4594,79.66,80.82,614.176,49637.70432,-712.44416
27/02/2022 04:00,7.59,14.0089,14.5154,13.5116,14.3376,81.08,81.26,560.356,45534.52856,-100.86408
27/02/2022 05:00,6.9,10.5083,11.794,12.8314,11.3212,84.2,85.13,420.332,35782.86316,-390.90876
27/02/2022 06:00,8.68,20.9425,14.7506,15.0728,12.1749,104.7,105.01,837.7,87966.877,-259.687
27/02/2022 07:00,7.99,16.3322,15.5246,15.1795,14.6714,113.62,114.64,653.288,74892.93632,-666.35376
27/02/2022 08:00,6.66,9.4361,12.0252,11.5026,11.8619,138.98,139.35,377.444,52596.8214,-139.65428
27/02/2022 09:00,7.91,15.8037,13.5938,14.1955,15.5648,117.8,119.54,632.148,75566.97192,-1099.93752
27/02/2022 10:00,6.57,9.0698,10.0881,11.283,12.0266,104.11,104.56,362.792,37933.53152,-163.2564
27/02/2022 11:00,5.67,5.8446,7.6068,8.0638,9.5914,86.24,87.83,233.784,20533.24872,-371.71656
27/02/2022 12:00,4.74,3.4071,4.4999,5.3942,6.8874,80.89,82.52,136.284,11246.15568,-222.14292
27/02/2022 13:00,5.68,5.8538,4.9369,6.5543,7.7271,81.86,83.42,234.152,19532.95984,-365.27712
27/02/2022 14:00,3.73,1.6539,2.4037,2.9177,4.4186,82.59,83.07,66.156,5495.57892,-31.75488
27/02/2022 15:00,5.7,5.9116,4.0781,4.25,6.618,81.5,82.2,236.464,19437.3408,-165.5248
27/02/2022 16:00,4.7,3.3239,3.3306,3.548,4.4823,107.12,107.72,132.956,14322.02032,-79.7736
27/02/2022 17:00,6.97,10.8454,6.2094,4.9111,5.8827,119.61,120.96,433.816,52474.38336,-585.6516
27/02/2022 18:00,4.91,3.797,4.5553,4.14,4.7494,142.01,146.25,151.88,22212.45,-643.9712
27/02/2022 19:00,1.7,0.1562,0.9643,1.0944,1.3662,149.67,150.48,6.248,940.19904,-5.06088
27/02/2022 20:00,4.11,2.2221,1.4602,2.5344,2.8552,134.46,135.33,88.884,12028.67172,-77.32908
27/02/2022 21:00,3.13,0.9812,0.8458,1.5525,1.935,102.96,103.24,39.248,4051.96352,-10.98944
27/02/2022 22:00,4.29,2.533,1.8185,1.5291,2.7174,85.25,86.83,101.32,8797.6156,-160.0856
27/02/2022 23:00,5.71,5.9672,2.6869,1.7402,2.9105,84.92,86.29,238.688,20596.38752,-327.00256
28/02/2022 00:00,5.94,6.7198,4.8097,3.1929,3.5552,88.1,85.89,268.792,23086.54488,594.03032
